d,f,c,thre_inc,n_modes,n_fvs,svm_acc,svm_std,lda_acc,lda_std
1,1,1,45,12,3180,0.8800,0.0400,0.8467,0.0552
1,1,1,50,12,3540,0.8867,0.0379,0.8633,0.0504
1,1,1,55,12,3900,0.8767,0.0351,0.8567,0.0651
1,1,1,60,12,4260,0.8733,0.0473,0.8550,0.0568
1,1,1,65,12,4620,0.8750,0.0389,0.8633,0.0499
1,1,1,70,12,4980,0.8783,0.0415,0.8700,0.0433
1,1,1,10,14,770,0.8767,0.0318,0.8350,0.0437
1,1,1,20,14,1610,0.8733,0.0403,0.8467,0.0364
1,1,1,25,14,2030,0.8783,0.0317,0.8633,0.0476
1,1,1,30,14,2450,0.8967,0.0340,0.8567,0.0403
1,1,1,35,14,2870,0.8883,0.0428,0.8533,0.0407
1,1,1,40,14,3290,0.8650,0.0491,0.8600,0.0367
1,1,1,45,14,3710,0.8850,0.0450,0.8500,0.0619
1,1,1,50,14,4130,0.8867,0.0414,0.8600,0.0501
1,1,1,55,14,4550,0.8833,0.0269,0.8650,0.0383
1,1,1,60,14,4970,0.8817,0.0376,0.8633,0.0510
1,1,1,65,14,5390,0.8967,0.0332,0.8550,0.0548
1,1,1,70,14,5810,0.8917,0.0396,0.8817,0.0431
1,1,1,10,16,880,0.8817,0.0353,0.8467,0.0470
1,1,1,20,16,1840,0.8817,0.0608,0.8467,0.0393
1,1,1,25,16,2320,0.9017,0.0302,0.8633,0.0414
1,1,1,30,16,2800,0.8833,0.0453,0.8467,0.0488
1,1,1,35,16,3280,0.8933,0.0467,0.8717,0.0495
1,1,1,40,16,3760,0.8917,0.0467,0.8500,0.0500
1,1,1,45,16,4240,0.8950,0.0422,0.8633,0.0515
1,1,1,50,16,4720,0.8767,0.0367,0.8667,0.0453
1,1,1,55,16,5200,0.8767,0.0200,0.8650,0.0437
1,1,1,60,16,5680,0.8800,0.0393,0.8683,0.0584
1,1,1,65,16,6160,0.8933,0.0351,0.8733,0.0416
1,1,1,70,16,6640,0.8833,0.0477,0.8783,0.0478
1,1,1,10,18,990,0.8750,0.0344,0.8517,0.0437
1,1,1,20,18,2070,0.8767,0.0442,0.8633,0.0452
1,1,1,25,18,2610,0.8867,0.0393,0.8617,0.0422
1,1,1,30,18,3150,0.8867,0.0446,0.8683,0.0497
1,1,1,35,18,3690,0.8950,0.0517,0.8683,0.0497
